UID,variation_id
ELH005489,356;368;68297;68365;80403;141131;187722;216060;219467;219572;234213;233994;232960;230673;237514;381606;404575;404616;404496;404470;404597;404430;404617;404560;426651;428998;428940;428985;428941;428962;431574;432551;431975;439994;439995;440003;439976;457876;457880;457519;457521;457532;457877;457516;457882;481958;485979;485971;481904;492875;527471;527594;527463;545745;547574;547577;547578;547579;547580;547581;547582;547583;547584;547585;571225;572921;570222;581747;570670;581467;570504;569133;585289;586168;663019;662589;647719;664219;660347;640314;662203;663394;654452;660278;655355;641476;800651;803341;803342;816751;816773;816752;816753;816754;817817;818183;818359;818520;818872;819072;859342;863185;839743;834888;850603;841815;854268;835175;844580;855972;855635;852800;862880;840905;848717;836228;835846;871349;945440;950709;945167;952696;936575;937848;937286;938646;944885;958869;954600;955471;956350;965468;971041;968428;956905;962619;969133;978842;996500;996374;996378;996399;996484;996518;996383;1013132;1064551;1064549;2705119;1071315;1072771;1076089;1076699;1075316;1074403;1070122;1074627;1072623;1076566;1069547;1073144;1076194;1074228;1074019;1173030;1186677;1207499;1218848;1318551;1329956;1342908;1439729;1386165;1525206;1452673;1479798;1454281;1454354;1454366;1442842;1511188;1455729;1391471;1391491;1420919;1369514;1451773;1452781;1437128;1427443;1399321;1453671;1456870;1456871;1456874;1456162;1385584;1428075;1458411;1430687;1445451;1410409;1685972;1687245;1701317;1706163;1709740;1727420;1743386;1743064;1763234;1767287;1765006;1766676;1766719;2137953;2137954;2137957;2137958;2137959;2149060;2152278;1929498;2002154;2003180;1994441;2004812;2002621;2012030;2008230;2018064;2024252;2024260;2027704;2025724;2027171;2020071;2028555;2021396;2035745;2033157;2056156;2063869;2097875;2099056;2106680;2132017;2133416;2412951;2452259;2581035;2581075;2633754;2631585;2637891;2664225;2677242;2677189;2677219;2696365;2695677;2699090;2699164;2709787;2723922;2727448;2736504;2736507;2736508;2742715;2743807;2757990;2760445;2769233;2759798;2814180;2815702;2812742;2817482;2827402;2826596;2839344;2832132;2842315;2844707;2849756;2849015;2852193;2854813;2858152;2859550;2910416;2972843;346;354;355;233720;230660;237518;237521;373005;404503;404540;423916;426130;428942;429817;431583;431588;431589;431591;449422;457536;457539;457535;485943;492877;503701;527489;527597;547589;547590;547591;547593;547594;547595;547596;547597;547598;571756;579706;579731;567071;580769;571976;618252;624115;653570;811921;817038;817295;819135;848259;857230;839760;855655;856397;837847;858595;862340;848456;960954;965281;962039;960524;976085;996431;996511;996419;998043;1016082;1067362;1071943;1075205;1075404;1071151;1073458;1394572;1439663;1452366;1361244;1417912;1472548;1367828;1451718;1451784;1453434;1453480;1452762;1453072;1452028;1442220;1690366;1703694;1704158;1772312;1772423;1772595;1776823;1809590;2137960;2137961;2137963;2137964;1879367;2419119;1993538;2006754;2011837;2022469;2025402;2034624;2034363;2058790;2057354;2095838;2088701;2113685;2413165;2505582;2507393;2572054;2579120;2579580;2736510;2736512;2743412;2746554;2754312;2757993;2760802;2759791;2770423;2820704;2851605;2857135;2854934;2859394;2920878
ELH005490,392411;595461;635575;635577;635579;635574;12642;36839;224334;635580;635581;635583;635584;635585;635586;635587;635588;635589;635591;635592;635593;635594;635595;635596;635603;635602;635604;635605;635606;635607;635608;635609;635590;635599;635600;635610;635611;813922;974523;979080;1324536;1365752;1359835;2105603;2630173;2631430;3234111;12640;562392;635614;635615;635616;635617;635618;635619;635620;635621;635622;635623;635624;635625;635626;635627;635628;635629;635630;635631;635632;635633;635634;635635;635637;635638;635639;635641;635640;635642;635643;635644;635645;692161;974389;1457998;1993125;2412749;3026928;3066322;3236049;12635;12638;12643;12644;12645;12647;12648;36845;36848;36849;36850;280497;280653;372381;418253;446150;447512;522424;586803;586802;586801;586799;620126;635648;635649;635651;635652;635653;635654;635655;635656;635657;635737;635658;635659;635660;635661;635662;635665;635674;635675;635676;635677;635679;635680;635681;635683;635684;635685;635686;635687;635688;635689;635691;635692;635690;635693;635694;635695;635696;635697;635698;635699;635700;635701;635702;635703;635704;635705;635706;635707;635708;635709;635710;635713;635714;635715;635716;635717;635719;635720;635718;635721;635722;635723;635724;635725;635726;635728;635727;635730;635732;635734;635735;635736;635647;635668;635669;635671;635670;635673;635711;635712;972859;974388;975085;975066;975063;982423;1338597;1457328;1676229;1706960;1802162;1804958;1806305;2163399;1992355;2012853;2022853;2442178;2582407;2584387;2663885;2674593;2844577;3061133;3066113;3234050;3236072
ELH005491,55832;212264;373044;463432;957528;1067361;1499791;1435484;1428058;1755184;1762229;1803278;2564318;2626165;2792205;2972862;30316;239495;407072;424096;423947;427050;480956;520833;532251;559876;666261;861686;953673;1067628;1067542;1069790;1172668;1335269;1521437;1425601;1460319;1740283;1737991;1748232;2100458;2564309;2626166;2664726;2664741;2709971;2855068;3223094
ELH005492,523369
ELH005493,13599;1398158;1363212;2195974;3075753
ELH005494,579749;840661;1453821;2840836
ELH005495,36783;224843;427058;429432;476197;850251;1470407;1701323;1800571;2308162;2504452;2635216;224846;418817;636954
ELH005496,30329;982092;3236450;501498;2633945;3063854
ELH005497,254173;560980;692275;817524;934397;1195032;1236198;1679372;2435747;2439167
ELH005498,1177431
ELH005499,1685584
ELH005500,423798;529424;620244;801408;952278;1069900;1070557;1420832;1453310;1407326;1464776;2432032;2432040;2676910;2676911;2676916;2676917;2676919;2676920;2676924;2676925;2676927;2711343;2817617;2840352;2849686;2960648
ELH005501,381747;627052;627296;952996;953039;953057;952998;953016;953019;953045;952997;977130;996167;996165;996173;1210173;1330312;1330320;1691471;1691475;1691485;1691488;1879037;1879040;1879058;2498349;2498365
ELH005502,14266
ELH005503,6524;206458;206460;206442;206446;391570;392472;409830;849386;967984;1297019;1323480;1412292;1452659;1696642;1810261;2736611;2736612;2822323;2882403;2892339
ELH005504,521122;804420;863214;974777;2108028;2570659
ELH005505,522826;2631595
ELH005506,800704;812880;1341420;1341455
ELH005507,985136;817075;1198348;1319900;2444160;3124910
ELH005508,2441917;817068;1879377
ELH005509,50208;235330;424035;827586;974372;974373;988100;1028377;1320127;1456190;1723253;2627964;2631520;3001305;3234989;50209;375298;1285224;2738638
ELH005510,562184;562185;562187;562186;993035;1526240;1697227
ELH005511,562186;993035;1697227
ELH005512,1066256;1322863
ELH005513,2571001;2636067;2633613;3068382;3068383;3233748
ELH005514,450371
ELH005515,14734;279814;450544;450543;1048032;1048060;1048061;1048062;1048063;1180851;1292044;1323126;1941230;2505622;2576774;2698718;2696609;2698051;2697720;2713609;2709560;2730070;2729661;2737882;2736647;2736648;2736649;2763423;2772937;2771348;2805621;2813399;2826115;2824022;2829070;2819888;2830742;2835339;2838993;2834874;2843650;2844249;2869842;2878836;2873997;2977102;2997096
ELH005516,1996;1999;2000;2001;325247;372959;420155;440834;445606;489112;533098;533091;580834;573522;569875;570304;566475;639780;651539;801411;801412;839231;848121;849686;870593;870682;944890;944891;947730;988542;988529;1070830;1068466;1074705;1073330;1074707;1070748;1076211;1074647;1299416;1323738;1323739;1333524;1411105;1466813;1412812;1346097;1455815;1476113;1454697;1400833;1349251;1420143;1687358;1694203;1694204;1694206;1694207;1694209;1694214;1694217;2138107;2138108;2167989;2167991;2182491;2185334;2177564;2018314;2030809;2077622;2103306;2131281;2585076;2693684;2709285;2708452;2715203;2714803;2736656;2736657;2736658;2736659;2736660;2736662;2736663;2736664;2745622;2754278;2748530;2764160;2805318;2804543;2804734;2808161;2827120;2828831;2816692;2830798;2842512;2842169;2846553;2851511;2851361;2843768;2845172;2864261;2865379;2872879;2875635;2915517;2971778;2985199;3000583;3014194;3019766;533095;631788;664792;647023;804423;837222;940988;966327;972587;1074706;1068528;1210338;1299415;1338637;1455802;2138109;2101869;2501020;2695791;2708772;2736665;2745284;2758518;2792844;2814664;2821146;2854561;2853904;2852177;2865576;2982383;208560;584427;635861;656515;804424;941017;1075695;1335961;1468244;1459402;1396619;1511590;1458434;1691302;2138110;2013180;2040361;2110077;2446710;2501787;2680338;2680344;2680345;2680348;2680351;2680353;2680365;2687886;2702029;2696493;2708348;2715288;2747642;2736667;2771318;2841818;2874571;1502;235416;861543;852761;973761;1030736;1252014;1322753;1459059;1685498;2680342;2680356;2815737;578920;1482732;1960019;2040363;2066414;2104874;2762969;2972345
ELH005517,569875;570304;1070830;1323738;1476113;1694214;2714803;2736656;2804543;2842512;2851511
ELH005518,208560;2446710
ELH005519,39701;585198;637049;870408;985230;1184843;1490618;1686128;1708407;2430341;2721123;3065130;1184956;2692519;691643;691644;691641;691642;1690644
ELH005520,585198
ELH005521,1693540
ELH005522,1069224;1339555;1432195;1474796
ELH005523,2582647;279908;372529;533431;546555;2671956;3026744
ELH005524,30206;30213;30214;653141;1382320;2573054;2574532;2579548;3061267
ELH005525,1324996
ELH005526,1683598;2225501
ELH005527,2971;181457;188956;188716;189117;287837;557355;553623;552987;594885;847952;917636;984319;1068796;1074756;1333269;1705777;1705778;1726695;2017066;2059247;2810311;2976074
ELH005528,3065960
ELH005529,17718;2636442
ELH005530,623301;2840107;2858021;39981;421586;581925;626231;626233;803489;869405;984930;1175160;1339537;1444421;1356590;2705864;2702888;2695792;2717491;2748710;2766859;2764563;2816083;2838437;2862834
ELH005531,234327;548484;1066965;2784755
ELH005532,2582647;279908;372529;533431;546555;2671956;3026744
ELH005533,214866;279920;445415;1194462;1457142;1705393;1901338;1983996;1993808;2054766;2398092;2822108
ELH005534,1686066
ELH005535,5470;5473;30425;38393;214059;807537;987295;992876;994947;1184872;1327420;2745883;2790911
ELH005536,2971;181457;188956;188716;189117;287837;557355;553623;552987;594885;847952;917636;984319;1068796;1074756;1333269;1705777;1705778;1726695;2017066;2059247;2810311;2976074
ELH005537,422733;961444;1067443;1693187;1749235;1741492;1750194;3067807
ELH005538,424228;504024;817185;1074769;1515598;2691163;2982386;3227845;956961;1338897
ELH005539,1324209;2229313;2630487
ELH005540,7370;7371;7374;93542;160081;160079;207545;207544;2635279;212379;212378;374031;381549;393171;421915;430016;431137;431710;436963;436964;449629;488988;504426;504319;520759;520970;524012;560273;581714;620020;666313;691262;862997;854261;949651;936054;985825;986843;988348;1003911;1034603;1199893;1208406;1338489;1343925;1470528;1686251;1699197;1699434;1703506;1706281;2138157;2429817;2630143;2753556;3235863;207534;207543;422974;468949;547795;574899;577819;871590;943528;2769049;3065179;3175154
ELH005541,553;557;558;242756;1409435;2011661;2736731;2736732;2736733
ELH005542,817702;1368167;1684671;2009862;2707448;2866721
ELH005543,524200
ELH005544,997434
ELH005545,1992399
ELH005546,2506048;992385;2690556;2711438
ELH005547,418737
ELH005548,1308660;1333639;3062141
ELH005549,97006;1028735
ELH005550,8490;8509;374681;420055;476264;500851;523409;546831;560724;624124;808469;817192;857862;860556;954141;976270;1019797;1076899;1338921;1450975;1421109;1377252;1345444;1428047;1679525;1711467;2930056;2942672;3064486
ELH005551,8498;8513;195935;279951;280773;280312;372910;380972;379829;392420;420676;422469;420945;421023;429427;444450;448996;450236;476259;565995;585212;585570;803530;862804;946947;971813;953868;974623;976736;981625;987137;987138;1011068;1012936;1068487;1074371;1204133;1320269;1335952;1522436;1401261;1679523;1679524;1700072;1700074;1704333;1706082;1707523;1709038;1740050;1803511;2034339;2079579;2500274;2504607;2572485;2580996;2582967;2664979;2924641;2948701;2951299;2951541;3061177;3062038;8492;585568;981518;995017;1457947;1679526;1736709;2941913
ELH005552,489260;1684587;2698879;2703274;2706440;2746760;2865268
ELH005553,984700;2743005;2749287;2991173;3064197
ELH005554,625283;976716
ELH005555,1068750;1323032;1697237;2505370
ELH005556,449876;976707;985023;1351418;2498773;2499574;2698910
ELH005557,56480;56481;56482;56487;496270;496271;555946;557408;648643;812905;1073228;1339205;1722406;1726875;2034179;2112749;2637928;2677313;2677327;2677336;2744508;2978206
ELH005558,56419;56520;56521;56523;371617;370925;496269;496273;556151;550289;549972;805091;813498;1066437;1066313;1072444;1344646;1438822;1459549;1526163;2032904;2094467;2115119;2114681;2135796;2133038;2504645;2631762;2677287;2677298;2677314;2677322;2677330;2677334;2744296;2758172;2753452;2775654;2999881
ELH005559,1394791;1068083;1810622;1936006;3062101;5205;1810227;1943857;2500740;985308;988951;988952
ELH005560,12978;133072;133074;133081;133083;379719;419522;426450;478200;544384;574633;590456;590457;808572;840563;943431;965443;1008044;1067955;1066439;1323542;1341372;1468610;1451182;1709977;2001954;2412687;12995;65926;65939;65948;65952;65990;65991;66001;133098;436629;446415;590473;590476;590477;590479;623225;647148;662610;692285;843552;940673;973242;1180845;1210316;1341368;1341373;1504120;1478885;1698564;1701918;2010693;2114327;2581842;2701325;2738605;2760740;2865439;2981454;3024255
ELH005561,1301400;1805941;2664935
ELH005562,329522;402226;524051;620626;631814;634549;634432;817553;1013171;1319444;1320616;1322829;1452293;1455083;1346864;1375106;1389326;1517863;1685773;2138307;2169658;2168783;2181858;2184510;2007717;2024178;2029830;2079745;2582251;2650104;2675029;2675031;2675033;2675034;2675036;2675039;2675041;2675042;2675043;2675044;2675045;2675049;2675052;2675057;2675058;2675059;2675061;2675064;2675068;2705116;2745004;2735179;2736908;2736909;2746158;2754540;2767741;2794827;2803330;2809861;2820405;2825298;2830363;2833726;2833415;2852423;2853227;2860833;2865210;2907863;2905818;2957045;2975092;2976183;2999778;16784;329529;1028731;1176084;1705248;2025036;2506192;2675037;2675060;2675063;2675065;2697221;2694648;2710352;2760678;2838239;2839851;2884176;2957121
ELH005563,39424;39425;39426
ELH005564,96690;450423;1320267;1698387;2041512
ELH005565,203701;1805746;2675090;2675092;2675095;2675096;2675097;2675098;2776661;2992769
ELH005566,976757;2526437
ELH005567,916115;1707497;1708348;1805873;2504169;3146618
ELH005568,2501115
ELH005569,3113801;983228;3062355;1701834;1804113;3068476;983227;1329940;1679582;1700101;1802611;2428732;2429016;2502130;2576583;2664875;1992399
ELH005570,217882;447776;447775;812744;1879845;2082702
ELH005571,9218;9219;9220;9224;9225;161467;208501;447873;447872;447868;447867;447864;447861;447858;447855;447854;447850;447849;447848;447846;447838;447837;447836;447835;447828;447816;447812;447808;447806;447803;447802;447793;447791;447786;447785;447781;451938;493249;546834;585613;585612;585611;585610;585609;585608;585607;585606;585605;585604;585601;585600;585599;585597;585596;632306;804633;810776;811362;811998;872534;872948;972687;976176;995690;994539;995059;995057;994849;994848;994560;994839;995327;995322;995318;995045;1013146;1064640;1173096;1175947;1256497;1256502;1256523;1256528;1256529;1256530;1256533;1256541;1256542;1297039;1365706;1687327;1701358;1709613;1709694;1709971;1803216;1807353;1807362;1807364;1807386;1807387;1807396;1807398;1807404;2138257;1879844;2498762;2628359;2649443;2683096;2683875;2684147;2736834;2736835;2736837;2736839;2856771;2915520;2921222;3026521;3065040;3075663
ELH005572,1685591
ELH005573,1906210;2442072
ELH005574,2539695
ELH005575,9193;9195;40988;235706;280393;381656;381655;420112;429931;438839;449473;449474;623129;692028;692045;803548;803549;808505;807399;807400;811306;811449;818215;818219;818217;818218;988295;988351;989361;1046684;1067222;1067972;1066799;1066197;1067409;1067973;1067974;1067975;1074709;1074710;1180714;1224328;1224394;1224414;1299574;1324155;1327423;1332822;1332831;1332846;1339213;1476556;1383514;1493314;1498138;1472178;1471865;1457556;1503481;1501014;1404680;1404709;1478727;1427648;1455152;1373104;1510817;1415145;1435721;1491149;1676245;1679874;1683447;1683448;1683450;1683452;1683453;1685287;1723871;2138263;2138264;2138265;2138266;1879428;2004976;2444368;2505557;2578090;2631497;2709843;2720105;2736857;2761611;2861303;2862149;3069181
ELH005576,1068750;1323032;1697237;2505370
ELH005577,56438;56439;56441;56445;56447;56449;56450;56453;56457;56460;56462;56463;56464;56466;56469;56471;56473;56476;56479;56480;56481;56482;56487;370574;371105;371118;371117;370986;370800;430877;496270;496271;550241;555946;557408;554443;557792;632927;648643;812905;952462;936746;958066;955198;958879;988266;1066801;1065999;1067756;1073228;1072278;1071951;1077027;1210444;1301670;1324818;1339205;1357218;1523657;1498356;1473484;1451777;1477778;1442289;1361511;1516229;1520044;1722406;1724119;1724230;1724406;1724733;1725578;1725651;1725872;1726319;1726426;1726875;1809716;1915112;2008297;2011354;2022731;2027070;2043309;2034179;2033281;2112749;2119852;2117842;2445906;2581211;2637927;2637928;2677288;2677290;2677292;2677293;2677296;2677297;2677305;2677318;2677324;2677327;2677333;2677335;2677336;2677337;2677338;3014361;2690656;2704487;2736164;2747606;2736868;2765977;2793073;2832113;2835013;2978206;2999671;3016095;56436;2429207
